ID,Formula,Bulk,Mo,Nb,Ta,Ti,V,W,Zr
4452,Zr30Ta30Ti45Mo23,131.071227,23,0,30,45,0,0,30
9716,Zr30Ta23Nb15V30Mo15W15,158.401397,15,15,23,0,30,15,30
11180,Ta15Ti53Nb45V15,140.231283,0,45,15,53,15,0,0
3648,Ta38Nb30W60,238.002598,0,30,38,0,0,60,0
2751,Ti30Mo75W23,223.186852,75,0,0,30,0,23,0
6934,Ti23V30Mo60W15,211.549593,60,0,0,23,30,15,0
9140,Ta30Ti15Nb45Mo15W23,197.280677,15,45,30,15,0,23,0
3021,Zr30Ta60Nb38,149.381025,0,38,60,0,0,0,30
668,Zr23Ta30Mo45W30,205.859232,45,0,30,0,0,30,23
2597,Ti45Nb15V23Mo45,168.997481,45,15,0,45,23,0,0
9943,Ta38Ti15Nb45V30,169.357584,0,45,38,15,30,0,0
1776,Zr23Ta45Ti30Mo30,152.068568,30,0,45,30,0,0,23
2335,Zr15Ta15Ti45Nb38W15,141.165359,0,38,15,45,0,15,15
8862,Zr30Ta15V38Mo30W15,166.504478,30,0,15,0,38,15,30
8896,Ta15Ti53W60,191.266033,0,0,15,53,0,60,0
2769,Ta75V30W23,207.60345,0,0,75,0,30,23,0
11173,Ta15V53Mo45W15,223.769592,45,0,15,0,53,15,0
9381,Zr60Ta15Nb38W15,124.737386,0,38,15,0,0,15,60
7029,Ti45Nb15V23Mo30W15,171.649167,30,15,0,45,23,15,0
2903,Zr30Ta15Ti15V38W30,150.729818,0,0,15,15,38,30,30
11528,Zr15Ta45Ti15Nb15V23Mo15,160.355935,15,15,45,15,23,0,15
11984,Zr60Ti38Nb15W15,107.855592,0,15,0,38,0,15,60
5128,Ti30Nb15V15Mo23W45,207.820378,23,15,0,30,15,45,0
10431,Zr23Nb90V15,144.073231,0,90,0,0,15,0,23
1912,Zr45Ti38Nb15W30,125.066744,0,15,0,38,0,30,45
6792,Ta60Nb30V15Mo23,197.909409,23,30,60,0,15,0,0
1785,Ta45Ti30Nb30W23,179.231485,0,30,45,30,0,23,0
9375,Zr60V15Mo38W15,135.078348,38,0,0,0,15,15,60
6130,Ta15Ti45Mo23W45,200.098411,23,0,15,45,0,45,0
8637,Ti23Nb75V15W15,168.967338,0,75,0,23,15,15,0
3442,Ta30Ti68Nb15W15,143.319014,0,15,30,68,0,15,0
10055,Zr15Ta23Ti45Mo15W30,161.457018,15,0,23,45,0,30,15
2100,Zr15Ta38Ti30Nb15V15W15,152.887399,0,15,38,30,15,15,15
9944,Ta38Ti15Nb45W30,195.11656,0,45,38,15,0,30,0
5573,Ta45Ti15V23W45,211.904783,0,0,45,15,23,45,0
10869,Zr15Ta15Nb23V15Mo15W45,205.767535,15,23,15,0,15,45,15
8608,Zr45Ta38Nb15V15W15,139.819674,0,15,38,0,15,15,45
6933,Zr15Ta23Mo60W30,225.221963,60,0,23,0,0,30,15
1543,Zr60Nb45Mo23,124.24701,23,45,0,0,0,0,60
802,Ta60Nb45V23,186.143462,0,45,60,0,23,0,0
1315,Ta30Ti23Nb15V15W45,202.636583,0,15,30,23,15,45,0
9147,Zr23Ti30Nb45Mo15W15,146.771206,15,45,0,30,0,15,23
7815,Zr15Ti15Nb60V23W15,156.27379,0,60,0,15,23,15,15
7486,Zr23Ti30V15Mo15W45,170.502394,15,0,0,30,15,45,23
233,Ta45Ti30Nb38Mo15,169.09018,15,38,45,30,0,0,0
10293,Zr30Ta45Ti15V15Mo23,148.763391,23,0,45,15,15,0,30
7472,Ta15Ti45Nb30V23Mo15,152.734016,15,30,15,45,23,0,0
4667,Zr15Ta30Nb38V45,157.893389,0,38,30,0,45,0,15
8061,Ta45Ti53Nb15V15,145.47983,0,15,45,53,15,0,0
1127,Zr30Ti23V60Mo15,128.104859,15,0,0,23,60,0,30
8253,Zr30Nb23V45W30,158.63405,0,23,0,0,45,30,30
11517,Zr15Ta30Ti15V30Mo23W15,174.433959,23,0,30,15,30,15,15
1,Nb128,165.155648,0,128,0,0,0,0,0
8405,Ta60Ti30Nb23V15,162.707213,0,23,60,30,15,0,0
4658,Zr15Ta30Mo38W45,226.499203,38,0,30,0,0,45,15
8095,Ti60Nb23V15Mo30,149.393742,30,23,0,60,15,0,0
5914,Zr23Ta30Ti30V30W15,140.826788,0,0,30,30,30,15,23
11187,Zr15Ti15Nb45V53,142.326484,0,45,0,15,53,0,15
3489,Zr15Ta15Ti23Mo30W45,199.014376,30,0,15,23,0,45,15
2332,Zr15Ti15V45Mo38W15,180.036434,38,0,0,15,45,15,15
10856,Zr15Ta53Nb15V30W15,175.185869,0,15,53,0,30,15,15
11725,Ta38Ti60Nb15Mo15,147.702109,15,15,38,60,0,0,0
1924,Zr83Mo45,116.446501,45,0,0,0,0,0,83
5117,Ta45Ti15V15W53,219.440847,0,0,45,15,15,53,0
9718,Zr30Ta15Ti23V30Mo15W15,143.058928,15,0,15,23,30,15,30
5587,Zr30Nb45Mo38W15,173.17005,38,45,0,0,0,15,30
2590,Zr15Ti15Nb23V15Mo30W30,186.710147,30,23,0,15,15,30,15
11970,Zr60Ta38V15Mo15,124.871737,15,0,38,0,15,0,60
1118,Zr30Nb23V60Mo15,141.084543,15,23,0,0,60,0,30
9178,Zr30Ti30Mo30W38,166.964093,30,0,0,30,0,38,30
465,Zr45Nb30V30W23,137.87971,0,30,0,0,30,23,45
4203,Nb30V15Mo83,228.884746,83,30,0,0,15,0,0
2564,Ta60V30Mo15W23,214.171803,15,0,60,0,30,23,0
3670,Ti45Nb15V15Mo53,175.444965,53,15,0,45,15,0,0
5741,Zr45Nb15V68,115.437632,0,15,0,0,68,0,45
10258,Ta15Ti38Mo30W45,209.421004,30,0,15,38,0,45,0
1588,Ta15Ti45Nb23V15Mo15W15,164.963718,15,23,15,45,15,15,0
657,Ti30Nb30V23Mo45,180.205558,45,30,0,30,23,0,0
9711,Zr15Ta45V53W15,170.534719,0,0,45,0,53,15,15
6750,Zr45Nb15V23W45,154.457649,0,15,0,0,23,45,45
4693,Zr23Ta15Mo15W75,225.908109,15,0,15,0,0,75,23
3026,Zr30Nb38V60,134.190585,0,38,0,0,60,0,30
6766,Ta15Ti15V68Mo30,187.45798,30,0,15,15,68,0,0
10894,Ta15Ti30Nb30W53,200.722821,0,30,15,30,0,53,0
10267,Ta15Ti38Nb30V45,148.389895,0,30,15,38,45,0,0
7016,Zr30Ti23Nb30W45,158.476102,0,30,0,23,0,45,30
10635,Ta23Ti60Nb15V15Mo15,145.140464,15,15,23,60,15,0,0
11348,Zr15Ta15Ti15Mo38W45,212.630888,38,0,15,15,0,45,15
7649,Ta23Ti30Nb30Mo45,184.529719,45,30,23,30,0,0,0
3214,Ta68Ti15Nb15V15Mo15,184.979757,15,15,68,15,15,0,0
2599,Zr23Ti45Nb15Mo45,142.308491,45,15,0,45,0,0,23
2756,Ta30Ti23Nb75,163.352425,0,75,30,23,0,0,0
6554,Zr23Ti45Nb15Mo15W30,148.588721,15,15,0,45,0,30,23
10603,Zr45Ta15Ti38Nb15W15,118.664343,0,15,15,38,0,15,45
5748,Zr45Ta15W68,179.314795,0,0,15,0,0,68,45
1771,Nb45V30Mo30W23,213.420386,30,45,0,0,30,23,0
6302,Ta15Nb60V30Mo23,189.1382,23,60,15,0,30,0,0
491,Zr15Ta15Ti45V30W23,143.833473,0,0,15,45,30,23,15
5325,Ti15Nb30V23Mo45W15,205.623614,45,30,0,15,23,15,0
3222,Zr15Ti68Nb15Mo15W15,133.488473,15,15,0,68,0,15,15
9185,Zr30Ta30Nb30W38,174.869156,0,30,30,0,0,38,30
8265,Ti30Nb23V15Mo15W45,201.279721,15,23,0,30,15,45,0
9727,Ta68Mo45W15,230.601717,45,0,68,0,0,15,0
10438,Zr23Ta90W15,174.256795,0,0,90,0,0,15,23
7640,Zr23Ta15Ti30V15Mo30W15,156.164438,30,0,15,30,15,15,23
4031,Zr15Ta15Ti75Mo23,126.300189,23,0,15,75,0,0,15
834,Zr45Ta15V30Mo15W23,149.059408,15,0,15,0,30,23,45
4804,Zr30Ti30Nb53Mo15,129.886285,15,53,0,30,0,0,30
11946,Ta53Ti30V45,160.829696,0,0,53,30,45,0,0
9343,Zr38Ti30Nb15Mo15W30,142.389872,15,15,0,30,0,30,38
3679,Ta15V45Mo53W15,228.021453,53,0,15,0,45,15,0
8057,Ti45V53Mo15W15,163.984011,15,0,0,45,53,15,0
8,Ta15Ti30Nb15Mo53W15,201.291017,53,15,15,30,0,15,0
8298,Zr30Ta23Nb15V15W45,177.171519,0,15,23,0,15,45,30
4455,Zr30Ta30Mo23W45,195.614205,23,0,30,0,0,45,30
1778,Zr23Ta45V30Mo30,169.731554,30,0,45,0,30,0,23
6139,Ta15Ti45Nb23V45,143.847423,0,23,15,45,45,0,0
10407,Zr15Ta15Ti30Nb30V15W23,155.285425,0,30,15,30,15,23,15
10860,Zr15Ta38Ti15Nb15V15Mo30,168.586262,30,15,38,15,15,0,15
8433,Zr15Ta23V30Mo45W15,200.316216,45,0,23,0,30,15,15
6334,Zr30Ta23V60W15,148.545202,0,0,23,0,60,15,30
498,Zr60Ti15Nb30Mo23,116.86305,23,30,0,15,0,0,60
8854,Zr30Ta38Nb15Mo30W15,173.799161,30,15,38,0,0,15,30
8601,Zr45Ta38Ti15V15Mo15,129.644114,15,0,38,15,15,0,45
5777,Zr15Ta15Nb75Mo23,168.957638,23,75,15,0,0,0,15
2935,Zr38Nb30Mo30W30,172.278945,30,30,0,0,0,30,38
7224,Ti23Nb30V15Mo60,196.296368,60,30,0,23,15,0,0
3480,Ta23Nb15V45Mo30W15,210.755709,30,15,23,0,45,15,0
11341,Zr15Ta15Nb15Mo38W45,223.27015,38,15,15,0,0,45,15
4038,Zr15V15Mo23W75,240.024895,23,0,0,0,15,75,15
9515,Ti15Nb60V23W30,187.75389,0,60,0,15,23,30,0
11383,Zr15Ti30Nb15V15W53,177.464515,0,15,0,30,15,53,15
3813,Ta15Ti38Nb45V30,149.86383,0,45,15,38,30,0,0
5922,Zr15Ta15Ti30Nb15V15Mo15W23,162.99015,15,15,15,30,15,23,15
8291,Zr30Ta23Ti15V45Mo15,139.19842,15,0,23,15,45,0,30
205,Nb15V45Mo15W53,235.323427,15,15,0,0,45,53,0
9171,Ta30Ti38Mo30W30,197.462335,30,0,30,38,0,30,0
10251,Ti38Nb15V45Mo30,164.090913,30,15,0,38,45,0,0
3684,Zr15Ti15Mo53W45,219.166078,53,0,0,15,0,45,15
2109,Zr15Ti60Nb23Mo15W15,137.544468,15,23,0,60,0,15,15
6905,Zr23Ta15Ti15Nb30Mo30W15,167.329611,30,30,15,15,0,15,23
2304,Ta15Ti38Nb15V15Mo15W30,183.870196,15,15,15,38,15,30,0
7823,Ti15Nb45V38Mo15W15,183.848464,15,45,0,15,38,15,0
3646,Ta38Ti60Nb30,140.377111,0,30,38,60,0,0,0
3474,Zr15Ta15Nb30V15W53,201.798745,0,30,15,0,15,53,15
695,Zr15Ti15Nb23V15Mo60,181.217957,60,23,0,15,15,0,15
4235,Zr15V83W30,179.11423,0,0,0,0,83,30,15
1323,Zr45Ta15Ti23Nb30Mo15,123.501917,15,30,15,23,0,0,45
8068,Zr15Ti45Nb15V53,127.417951,0,15,0,45,53,0,15
2552,Ta30Nb60V23Mo15,186.91782,15,60,30,0,23,0,0
1575,Zr15Ta30Ti15Nb15V38Mo15,155.791554,15,15,30,15,38,0,15
1747,Zr30Ta15Nb38Mo30W15,170.619129,30,38,15,0,0,15,30
6562,Zr23Ta15Ti45Nb15V30,119.538152,0,15,15,45,30,0,23
11145,Ti30Nb23V45Mo15W15,174.645353,15,23,0,30,45,15,0
4007,Zr15Nb15V15Mo23W60,223.948227,23,15,0,0,15,60,15
10063,Zr15Ta15Ti23V45W30,163.297542,0,0,15,23,45,30,15
5783,Zr15Nb75Mo23W15,180.247665,23,75,0,0,0,15,15
4463,Ta30Nb23V45W30,205.287535,0,23,30,0,45,30,0
11979,Ta38Nb15V15W60,236.992515,0,15,38,0,15,60,0
9972,Zr45Ta53V15Mo15,139.709641,15,0,53,0,15,0,45
2794,Zr15Ta23Ti30Nb30W30,163.050829,0,30,23,30,0,30,15
1111,Ta60Nb23V30Mo15,193.114908,15,23,60,0,30,0,0
4651,Zr15Nb30V45Mo38,175.795661,38,30,0,0,45,0,15
6106,Zr60Ta15Ti30Nb23,105.493222,0,23,15,30,0,0,60
7682,Zr30Ta45V30W23,160.869916,0,0,45,0,30,23,30
7020,Zr30Ta30Ti23W45,163.381339,0,0,30,23,0,45,30
2760,Ti30Nb75V23,151.575381,0,75,0,30,23,0,0
3010,Ta60Mo38W30,238.077973,38,0,60,0,0,30,0
4497,Ta38Ti15Nb15V45W15,182.598637,0,15,38,15,45,15,0
9388,Zr60Ta38Ti15W15,120.418069,0,0,38,15,0,15,60
7444,Nb23V30Mo30W45,236.401444,30,23,0,0,30,45,0
7824,Zr15Ti15Nb45V38Mo15,151.493842,15,45,0,15,38,0,15
2136,Zr45Mo30W53,182.818072,30,0,0,0,0,53,45
8434,Zr15Ti23V30Mo45W15,179.377994,45,0,0,23,30,15,15
1581,Ta38Ti15Nb30V15Mo15W15,190.952128,15,30,38,15,15,15,0
4803,Ti30Nb53Mo15W30,187.455016,15,53,0,30,0,30,0
11519,Zr15Ta15Ti15Nb23V15Mo15W30,180.762766,15,23,15,15,15,30,15
7212,Zr15Ta68Ti15V15W15,168.282778,0,0,68,15,15,15,15
11377,Zr15Ta30V15Mo15W53,218.350811,15,0,30,0,15,53,15
11713,Zr30Ta30Ti15Nb23V30,134.968614,0,23,30,15,30,0,30
2758,Ta30Nb75W23,198.990402,0,75,30,0,0,23,0
6596,Zr45Ti15Nb15Mo38W15,147.624916,38,15,0,15,0,15,45
9512,Ta15Nb60V23W30,201.086562,0,60,15,0,23,30,0
8296,Zr30Ta23Ti15Nb15V45,130.939583,0,15,23,15,45,0,30
7676,Zr30Ti30Nb45V23,121.199928,0,45,0,30,23,0,30
5121,Zr53Ti45V15W15,107.541909,0,0,0,45,15,15,53
10893,Ta15Ti30Nb30V53,154.632699,0,30,15,30,53,0,0
11521,Zr15Ta15Ti23Nb15V45Mo15,148.158254,15,15,15,23,45,0,15
833,Zr45Ta15Ti30Mo15W23,135.737357,15,0,15,30,0,23,45
37,Ta15Nb45V15Mo53,209.941087,53,45,15,0,15,0,0
659,Zr23Ti30Nb30Mo45,151.91823,45,30,0,30,0,0,23
7018,Ta30Ti23V45W30,189.790668,0,0,30,23,45,30,0
661,Zr23Nb30V30Mo45,169.217299,45,30,0,0,30,0,23
5314,Zr15Ta30Ti23Nb45V15,144.623468,0,45,30,23,15,0,15
5119,Zr53Ta45Ti15W15,126.90617,0,0,45,15,0,15,53
8606,Zr45Ta38Ti15Nb15V15,123.799618,0,15,38,15,15,0,45
5545,Ta23Nb15Mo45W45,250.686533,45,15,23,0,0,45,0
453,Zr45Ti30V23Mo30,118.618025,30,0,0,30,23,0,45
11941,Ti30Nb53W45,190.185768,0,53,0,30,0,45,0
5925,Zr60Ta15Ti15Nb15Mo23,119.726655,23,15,15,15,0,0,60
5313,Ta30Ti23Nb45V15W15,174.467703,0,45,30,23,15,15,0
4490,Zr15Ti15Nb38Mo15W45,192.059544,15,38,0,15,0,45,15
8050,Zr15Nb45Mo15W53,211.453603,15,45,0,0,0,53,15
3028,Ta38Ti60V30,139.324863,0,0,38,60,30,0,0
9182,Zr30Ta30Ti38Nb30,123.659198,0,30,30,38,0,0,30
8262,Ta30Nb23V15Mo15W45,231.13352,15,23,30,0,15,45,0
6768,Zr68Ta15Ti15Mo30,116.258833,30,0,15,15,0,0,68
10097,Zr23Ta15Ti30V15Mo45,154.436175,45,0,15,30,15,0,23
9986,Zr45Ti53Nb15W15,108.91371,0,15,0,53,0,15,45
4669,Ti30Nb38V45W15,163.980228,0,38,0,30,45,15,0
9176,Ti30V38Mo30W30,200.085802,30,0,0,30,38,30,0
1915,Zr45Ta15Ti38V30,109.028813,0,0,15,38,30,0,45
5126,Zr45Ta30Nb15V15Mo23,140.937873,23,15,30,0,15,0,45
5589,Ta45Ti15Mo38W30,224.091054,38,0,45,15,0,30,0
11714,Zr30Ta30Ti15Nb23W30,157.33375,0,23,30,15,0,30,30
454,Zr45Ti30Mo30W23,138.66303,30,0,0,30,0,23,45
6333,Zr30Ta23Ti60W15,120.426401,0,0,23,60,0,15,30
11370,Ti15Nb30V53Mo15W15,185.800652,15,30,0,15,53,15,0
2932,Zr38Ti30Nb30Mo30,129.545354,30,30,0,30,0,0,38
1586,Zr15Ta30Ti38V15Mo15W15,154.552877,15,0,30,38,15,15,15
2131,Ti53V45Mo30,155.04804,30,0,0,53,45,0,0
6902,Zr38Ta30Ti30V15W15,128.271838,0,0,30,30,15,15,38
11189,Zr15Nb45V15W53,199.520586,0,45,0,0,15,53,15
10269,Zr45Ta15Ti38Nb30,109.562526,0,30,15,38,0,0,45
8639,Zr15Ti23Nb75W15,150.939172,0,75,0,23,0,15,15
1129,Zr30V23Mo15W60,196.564582,15,0,0,0,23,60,30
6591,Ta15Nb15V15Mo38W45,245.177484,38,15,15,0,15,45,0
5542,Zr15V60W53,200.561491,0,0,0,0,60,53,15
11526,Zr15Ta15Ti15Nb15V23W45,184.007918,0,15,15,15,23,45,15
8898,Ta15V53W60,234.417493,0,0,15,0,53,60,0
7443,Zr45Ti30Nb23Mo30,124.842629,30,23,0,30,0,0,45
7488,Zr23Ta30Ti15Nb15V45,138.371521,0,15,30,15,45,0,23
666,Ta30V30Mo45W23,231.486154,45,0,30,0,30,23,0
5770,Zr113Ti15,92.412672,0,0,0,15,0,0,113
2303,Zr38Ti15V15W60,163.928009,0,0,0,15,15,60,38
7671,Zr30Ta30Ti23Nb45,130.652855,0,45,30,23,0,0,30
9344,Zr38Nb15V30Mo15W30,157.785304,15,15,0,0,30,30,38
2767,Ta75Ti30W23,185.334598,0,0,75,30,0,23,0
9720,Ta15Nb68Mo45,207.352227,45,68,15,0,0,0,0
10867,Zr15Ta15Ti15Nb23V45Mo15,154.043294,15,23,15,15,45,0,15
3814,Ta15Ti38Nb45W30,174.406272,0,45,15,38,0,30,0
10037,Zr15Ta98V15,170.165737,0,0,98,0,15,0,15
1946,Ti45Nb15V15Mo30W23,181.005636,30,15,0,45,15,23,0
10453,Zr60Nb23Mo30W15,137.594069,30,23,0,0,0,15,60
3276,Zr38Ta30Nb60,137.427283,0,60,30,0,0,0,38
3878,Ta45Ti15Nb15V53,170.722882,0,15,45,15,53,0,0
7410,Zr45Nb23V15Mo45,144.833617,45,23,0,0,15,0,45
7074,Zr30Ta23Ti15Nb30Mo30,149.472375,30,30,23,15,0,0,30
97,Zr15Ta23Nb15Mo45W30,215.271361,45,15,23,0,0,30,15
5347,Ta15Ti15Nb30V15Mo15W38,207.137517,15,30,15,15,15,38,0
9125,Zr15Nb15V30Mo23W45,209.943444,23,15,0,0,30,45,15
407,Ta60V15Mo15W38,230.294299,15,0,60,0,15,38,0
7246,Ti30Nb60V23W15,163.432729,0,60,0,30,23,15,0
11575,Ti38Nb45V15Mo15W15,167.499882,15,45,0,38,15,15,0
5181,Zr30Ta30Ti15Nb38W15,146.208577,0,38,30,15,0,15,30
2350,Zr15Ta45Ti30V15Mo23,154.944187,23,0,45,30,15,0,15
6152,Zr45Ta23V15W45,159.457317,0,0,23,0,15,45,45
10205,Ta15Ti45Nb23V15Mo30,162.460262,30,23,15,45,15,0,0
3249,Zr15Ta23Ti15Mo45W30,202.339045,45,0,23,15,0,30,15
2734,Ta23Ti15Nb15V30Mo30W15,199.800453,30,15,23,15,30,15,0
9919,Zr45Ti83,88.112922,0,0,0,83,0,0,45
11323,Nb60V68,172.578983,0,60,0,0,68,0,0
10695,Zr30Ti15Mo38W45,188.05831,38,0,0,15,0,45,30
6704,Zr15Ta15Nb53V30Mo15,163.084916,15,53,15,0,30,0,15
11747,Zr60Ta15Ti38Nb15,102.750252,0,15,15,38,0,0,60
1713,Ta15V15Mo75W23,248.491349,75,0,15,0,15,23,0
9317,Ta45Nb45W38,212.488988,0,45,45,0,0,38,0
2162,Zr30Ta15Nb15Mo45W23,187.841594,45,15,15,0,0,23,30
4437,Zr60Ti53V15,95.024862,0,0,0,53,15,0,60
6394,Ta30Nb30Mo23W45,237.150866,23,30,30,0,0,45,0
63,Zr15Ti45Nb53V15,127.29205,0,53,0,45,15,0,15
3044,Ta45Ti30Mo53,193.834137,53,0,45,30,0,0,0
1979,Zr15Ta15Nb15V38W45,194.038873,0,15,15,0,38,45,15
5511,Nb53Mo60W15,227.155304,60,53,0,0,0,15,0
7080,Zr30Ti23Nb30Mo30W15,153.805044,30,30,0,23,0,15,30
3612,Zr30Nb38V30Mo15W15,153.993151,15,38,0,0,30,15,30
3420,Zr15Ta15Ti15Nb30V15Mo23W15,171.616952,23,30,15,15,15,15,15
9926,Zr30Ta15Nb38Mo45,165.540507,45,38,15,0,0,0,30
9541,Zr15Ta30Ti38Nb30W15,146.70388,0,30,30,38,0,15,15
4408,Nb15Mo53W60,270.875629,53,15,0,0,0,60,0
8800,Zr75Mo23W30,131.431366,23,0,0,0,0,30,75
2506,Zr15Ta60Nb15V23W15,177.194822,0,15,60,0,23,15,15
7883,Ta15Ti15V23Mo60W15,219.516938,60,0,15,15,23,15,0
10661,Zr30Ta45Nb15Mo23W15,171.207681,23,15,45,0,0,15,30
4261,Zr15Ta45Nb30V15Mo23,175.548845,23,30,45,0,15,0,15
1377,Zr68V15W45,129.716662,0,0,0,0,15,45,68
6360,Zr15Ta53Nb15V45,161.427692,0,15,53,0,45,0,15
5723,Ta68Ti45Mo15,162.796797,15,0,68,45,0,0,0
5949,Zr45Ta23Ti15V15Mo15W15,137.95742,15,0,23,15,15,15,45
2196,Zr30Ta15Nb45V23W15,150.66708,0,45,15,0,23,15,30
9328,Ta45V45W38,217.146621,0,0,45,0,45,38,0
11111,Nb45V15Mo45W23,221.779714,45,45,0,0,15,23,0
251,Zr30Ti38Mo15W45,158.529996,15,0,0,38,0,45,30
4053,Zr15Ti23V15W75,204.621369,0,0,0,23,15,75,15
1521,Zr45Ti30V38Mo15,112.998759,15,0,0,30,38,0,45
4605,Zr30Ta15Ti60W23,123.412335,0,0,15,60,0,23,30
1145,Nb90Mo38,197.708092,38,90,0,0,0,0,0
5175,Zr30Ta30Ti15V15Mo38,154.964934,38,0,30,15,15,0,30
6951,Zr15Ta60V23W30,188.679134,0,0,60,0,23,30,15
11581,Zr15Ta45Ti38Mo15W15,157.961145,15,0,45,38,0,15,15
1725,Zr23Ta15Nb75W15,160.13095,0,75,15,0,0,15,23
1383,Zr15Ta15Ti30V23Mo15W30,168.269259,15,0,15,30,23,30,15
4091,Zr30Ta15Ti38Nb30Mo15,129.522675,15,30,15,38,0,0,30
2154,Zr45Ti30V53,108.396424,0,0,0,30,53,0,45
7270,Ta23Ti15Nb15V60W15,180.714895,0,15,23,15,60,15,0
7848,Ti15Mo30W83,271.376829,30,0,0,15,0,83,0
3282,Zr38Nb60W30,153.070202,0,60,0,0,0,30,38
10491,V23Mo15W90,280.705544,15,0,0,0,23,90,0
11543,Zr38Nb30V15Mo15W30,159.208191,15,30,0,0,15,30,38
10657,Ta45Ti15Nb15Mo23W30,211.709262,23,15,45,15,0,30,0
431,Zr30Ta15Ti15Nb15Mo15W38,171.291789,15,15,15,15,0,38,30
9910,Nb83V45,170.173285,0,83,0,0,45,0,0
293,Zr30Ta45Nb30W23,164.593198,0,30,45,0,0,23,30
894,Ta15Ti23V30W60,215.709782,0,0,15,23,30,60,0
6190,Ta60Nb38V15Mo15,193.482224,15,38,60,0,15,0,0
7622,Nb30W98,274.084094,0,30,0,0,0,98,0
4401,Ti38V30W60,200.929087,0,0,0,38,30,60,0
9548,Zr23Ta60Nb30Mo15,166.916929,15,30,60,0,0,0,23
1348,Ta45Ti68Mo15,144.123911,15,0,45,68,0,0,0
5982,Ti90V23W15,125.825528,0,0,0,90,23,15,0
635,Ta15Ti15V38Mo30W30,213.965741,30,0,15,15,38,30,0
11315,Nb68Mo60,213.302859,60,68,0,0,0,0,0
4065,Ta45Ti45Mo15W23,178.516477,15,0,45,45,0,23,0
7614,Ta98Mo30,209.235473,30,0,98,0,0,0,0
9773,Zr60Ti30Mo15W23,121.520115,15,0,0,30,0,23,60
6500,Zr15Ti53V30Mo30,137.551681,30,0,0,53,30,0,15
4850,Zr15Ta30Ti15Nb30W38,181.355024,0,30,30,15,0,38,15
8458,Zr15Ti45V23Mo45,150.466849,45,0,0,45,23,0,15
5143,Ta23Ti30Nb30V30Mo15,164.494772,15,30,23,30,30,0,0
10834,Ti45V30W53,187.828667,0,0,0,45,30,53,0
10001,Ta15Ti15Nb15V30Mo15W38,208.505456,15,15,15,15,30,38,0
2995,Zr15Ta15V30Mo15W53,214.801211,15,0,15,0,30,53,15
6958,Ti53Nb30Mo30W15,167.455352,30,30,0,53,0,15,0
10008,Ta15Nb15Mo98,236.763958,98,15,15,0,0,0,0
8238,Zr30Ta45V30Mo23,155.964682,23,0,45,0,30,0,30
4295,Zr30Ti15V60Mo23,137.251723,23,0,0,15,60,0,30
8467,Ti45Nb45V23W15,153.142611,0,45,0,45,23,15,0
3086,Zr45Ta15Nb23Mo15W30,157.429141,15,23,15,0,0,30,45
4633,Zr75Ta15Nb23W15,114.440116,0,23,15,0,0,15,75
1173,Ti38Nb90,146.705049,0,90,0,38,0,0,0
11912,Ti68Nb15V15W30,151.083395,0,15,0,68,15,30,0
1187,Zr15Ta38Ti15Nb15V15Mo15W15,170.973399,15,15,38,15,15,15,15
7279,Zr23Ta15Nb30V15Mo15W30,180.589524,15,30,15,0,15,30,23
438,Ta23Nb30Mo30W45,240.845744,30,30,23,0,0,45,0
6356,Ta53Ti45Nb15V15,150.880047,0,15,53,45,15,0,0
2961,Ta15Ti60Nb15V23Mo15,143.597187,15,15,15,60,23,0,0
4859,Zr15Ta60Nb15Mo38,189.238178,38,15,60,0,0,0,15
5976,Ta90Ti23V15,172.794176,0,0,90,23,15,0,0
10498,Ti23Nb15V90,158.886954,0,15,0,23,90,0,0
7877,Zr15Ta15Nb15V23Mo60,194.144954,60,15,15,0,23,0,15
3847,Ta30Ti45V15Mo15W23,175.195819,15,0,30,45,15,23,0
8493,Zr83Nb15V15Mo15,102.364865,15,15,0,0,15,0,83
2702,Zr53Ta30Nb30Mo15,130.688295,15,30,30,0,0,0,53
6164,Ta15Ti23V60Mo30,180.034067,30,0,15,23,60,0,0
603,Zr53V30W45,144.909708,0,0,0,0,30,45,53
7284,Zr30Ta15Ti30Nb15V15Mo23,134.760436,23,15,15,30,15,0,30
55,Zr15V45Mo53W15,202.200965,53,0,0,0,45,15,15
3416,Zr30Ti15Nb15V15Mo23W30,163.912852,23,15,0,15,15,30,30
11778,Zr30Ta53Nb45,148.317978,0,45,53,0,0,0,30
869,Ti30Nb23Mo15W60,216.879698,15,23,0,30,0,60,0
6199,Ta38Ti60V15Mo15,147.646456,15,0,38,60,15,0,0
2530,Zr15Ti60Nb53,121.026785,0,53,0,60,0,0,15
5527,Ti53Nb60V15,138.145033,0,60,0,53,15,0,0
8003,Zr15Ta15Nb30V38W30,180.112033,0,30,15,0,38,30,15
2968,Zr23Ti15Nb15V60Mo15,140.672783,15,15,0,15,60,0,23
5378,Ta53Nb15V15Mo15W30,219.331229,15,15,53,0,15,30,0
11127,Ta45Nb45V15W23,200.11455,0,45,45,0,15,23,0
267,Zr30Ti15V38W45,160.540955,0,0,0,15,38,45,30
2392,Zr23Ta60Ti15V30,143.93397,0,0,60,15,30,0,23
4866,Ta15Ti60V15Mo38,157.24475,38,0,15,60,15,0,0
2539,Zr15Ta53W60,218.694031,0,0,53,0,0,60,15
2366,Ti30Nb15Mo60W23,211.260101,60,15,0,30,0,23,0
